date,n_killed,address,lat,long,
04/01/2017,0,600 block of Sycamore Ave Croydon,40.0914137,-74.9099731,
04/01/2017,0,1225 4th St Beloit,-20.1030425,57.6207203,
04/01/2017,0,Morgan St Houma,29.5950162,-90.7327331,
04/01/2017,0,Bay St and Laura St Jacksonville,30.3265407,-81.661646,
04/01/2017,0,115 Chautauqua Blvd Erie,42.1512211,-80.0431057,
04/01/2017,1,2311 N Miller Rd Scottsdale,33.474009,-111.9188064,
04/01/2017,0,2600 block of Canterbury Lane Rockford,42.3096411,-89.0999087,
04/01/2017,0,4940 Canal Road NW Washington,38.9192288,-77.1041255,
04/01/2017,0,5400 block of Byrom St Milton,30.63811,-87.0493797,
04/01/2017,1,990 Atlantic Ave Brooklyn,40.6801817,-73.9633128,
04/01/2017,2,812 Brawley Avenue Meadville,41.638938,-80.1333798,
04/01/2017,0,TX-43 Marshall,32.5517431,-94.3522369,
04/01/2017,1,3287 1st Ave S Saint Petersburg (St Petersburg),27.7701148,-82.6801487,
04/01/2017,0,8800 block of Rixlew Ln Manassas,38.7674704,-77.508407,
04/01/2017,0,Big Bethel Rd and Burton St Hampton,37.0518026,-76.4309846,
04/01/2017,0,200 block of E Indiana Ave Philadelphia,39.9950739,-75.1301263,
04/01/2017,0,400 block of North Broad Street Fairborn,39.828787,-84.0272077,
04/01/2017,0,1300 block of Sargeant Street Baltimore,39.2808663,-76.6384625,
04/01/2017,0,200 block of Harmison Street Baltimore,39.2846954,-76.6515031,
04/01/2017,0,228 Dove Run Centre Middletown,39.4546781,-75.6906401,
04/01/2017,1,900 block of Pennsylvania Avenue Baltimore,39.2968391,-76.6289632,
04/01/2017,0,700 block of W. Fiebrantz Ave. Milwaukee,43.0915916,-87.9217465,
04/01/2017,1,900 block of Magnolia Ave Panama City,30.1642834,-85.6610627,
04/01/2017,0,45 Tomahawk Trail Marion,-20.1030425,57.6207203,
04/01/2017,1,LaSalle Ave and Broadway Ave Pittsburgh (Dormont),40.3987815,-80.0364873,
04/01/2017,0,400 block of Fernando Street NE Grand Rapids,42.9879553,-85.6617973,
04/01/2017,0,1500 block of Croomsbridge Road Burgaw,34.6426477,-77.8985186,
04/01/2017,0,King Cole Blvd Orlando,28.5185688,-81.4393483,
04/01/2017,1,1600 block of Valeview Ct Apopka,28.7053835,-81.5671657,
04/01/2017,1,2624 Randall Road Polkton,35.1214426,-80.1635326,
04/01/2017,0,4010 Confederate Point Rd Jacksonville,30.2656298,-81.7386121,
04/01/2017,0,Natchez Hammond,-20.1030425,57.6207203,
04/01/2017,0,North Holmes and Jackson Street Memphis,-20.1030425,57.6207203,
04/01/2017,0,Boothbay St Milford,41.2004695,-73.089896,
04/01/2017,0,1100 block of North Massasoit Chicago,41.9004216,-87.771717,
04/01/2017,0,Cleveland Ave and Virginia St Hobart,-20.1030425,57.6207203,
04/01/2017,0,400 block of Constellation Arnold,-20.1030425,57.6207203,
04/01/2017,0,13000 block of Oro Quincy Hwy Berry Creek,39.6952095,-121.3286344,
04/01/2017,0,800 block of Pontalba Street New Orleans,29.9913059,-90.1100963,
04/01/2017,0,4200 block of South Rocheblave Street New Orleans,29.9476307,-90.1040377,
04/01/2017,0,1712 S 356th St Federal Way,47.2830649,-122.314585,
04/01/2017,0,Sierra Avenue and Paseo Cielo Indio,33.7208282,-116.2382784,
04/01/2017,0,Stegman St Jersey City,40.7038126,-74.0848221,
04/01/2017,0,Ruby Brown Terrace Jersey City,40.691703,-74.1034156,
04/01/2017,0,400 block of Maple Court Fredericksburg,38.2777688,-77.6115085,
04/01/2017,0,20000 block of Westland Southfield,42.447727,-83.2417357,
04/01/2017,0,Route 1 Kittery,43.1003067,-70.7461698,
04/01/2017,1,3300 block of Reid Ave Lorain,41.4401996,-82.1692126,
04/01/2017,0,Benefield Circle Bartow (county),-20.1030425,57.6207203,
04/01/2017,1,Glenark Dr Saint Louis,38.7389863,-90.2682887,
04/01/2017,1,870 Stanford Rd Lancaster,37.6026986,-84.5909751,
04/01/2017,1,1200 block of North 58th St Philadelphia,39.9703537,-75.2378891,
04/01/2017,0,7500 Broadway Denver,39.8326612,-104.9887648,
04/01/2017,0,Pearl Road Pittsburgh (Penn Hills),40.4678856,-79.8535144,
04/01/2017,1,900 block of North San Antonio Avenue Pomona,34.0686787,-117.7388441,
04/01/2017,1,3741 Prospect Rd New London,41.130635,-82.4551338,
04/01/2017,1,6200 block of Stonefort Court Charlotte,35.3045433,-80.9121514,
04/01/2017,1,14998 7th St Victorville,34.5244883,-117.3077552,
04/01/2017,0,1306 Dewey Ave Rochester,43.1903895,-77.6407218,
04/01/2017,0,Blagg Rd and Comstock Ave Pahrump,36.199453,-116.0163466,
04/01/2017,1,4000 block of Briar Branch road Sumter,33.8030879,-80.3245126,
04/01/2017,0,Bigham Rd Waxhaw,34.8859654,-80.7030642,
04/01/2017,1,3200 block of Dodier St Saint Louis,38.65571,-90.2204448,
04/01/2017,0,S 14th St and Lasalle Ln Saint Louis,38.6182667,-90.2071751,
04/01/2017,0,Cass Ave and N 20th St Saint Louis,38.6434599,-90.2073616,
04/01/2017,0,Big Bend Rd and Bishops Gate Ln Saint Louis (Kirkwood),38.5678247,-90.4000789,
04/01/2017,0,Heritage Dr Bartow (county),-20.1030425,57.6207203,
04/01/2017,0,2300 W 7th St Chester,39.8379659,-75.3917032,
04/01/2017,0,297 Coffin Ave New Bedford,41.6620477,-70.9315917,
04/01/2017,0,411 19th St Altoona,40.5523533,-78.3743454,
04/01/2017,0,1727 FM 519 La Marque,29.3584249,-94.9317104,
04/01/2017,0,700 block of NE 7th Paris,-20.1030425,57.6207203,
04/01/2017,0,300 block of Preakness Cir Southlake,32.9511329,-97.148959,
04/01/2017,0,8100 Shrike Ave Jacksonville,30.3995538,-81.746596,
04/01/2017,0,1200 Labelle St Jacksonville,30.3031423,-81.73416,
04/01/2017,0,600 N Ellis Rd Jacksonville,30.3339241,-81.7482441,
04/01/2017,0,W Adams St and N Davis St Jacksonville,30.3302004,-81.6707184,
04/01/2017,0,I-70 and I-435 Kansas City,-20.1030425,57.6207203,
04/01/2017,0,7500 N Pearl St Jacksonville,30.3859975,-81.6590681,
04/01/2017,0,2100 Hartridge St Jacksonville,30.3373087,-81.6993999,
04/01/2017,0,Odonald Road Asheville,35.621304,-82.6457091,
04/01/2017,0,5324 Blanding Blvd Jacksonville,30.2490227,-81.7459266,
04/01/2017,0,5521 Ricker Rd Jacksonville,30.2467293,-81.7745709,
04/01/2017,0,3500 block of University Blvd N Jacksonville,30.3616714,-81.61154,
04/01/2017,0,3000 Block of Elgin Corpus Christi,27.7701165,-97.428038,
04/01/2017,0,700 block of Lakeside Ave Burlington,44.4612588,-73.2198609,
04/01/2017,0,9200 Arlington Expwy Jacksonville,30.3192695,-81.5603558,
04/01/2017,0,US-40 and NC-114 Valdese,-20.1030425,57.6207203,
04/01/2017,0,6300 block of Dumfries Dr Houston,29.6717563,-95.5065574,
04/01/2017,0,E Housatonic St Pittsfield,42.4447448,-73.2526526,
04/01/2017,0,400 block of North Arlington St Akron,41.0832105,-81.4929101,
04/01/2017,0,Rolling Creek Lane Lexington,37.963076,-84.5173357,
04/01/2017,0,1007 S Mason Rd Katy,29.7663487,-95.7521252,
04/01/2017,0,28 Burnet St Newark,40.7457422,-74.1753147,
04/01/2017,0,Mc Kinstry Rd Machias,42.4226492,-78.4982032,
04/01/2017,0,3700 block of George Washington Hwy Portsmouth,36.8098364,-76.3201749,
04/01/2017,0,7900 block of Victory Dr Norfolk,36.9180343,-76.2774663,
04/01/2017,0,905 11th Court W Birmingham,33.5217895,-86.853272,
04/01/2017,1,Brewster St and N. St. Augustine Dr Dallas,-20.1030425,57.6207203,
04/01/2017,0,5360 Knight Arnold Road Memphis,35.0624205,-89.8871232,
04/01/2017,0,1100 block of Plaza St Abilene,32.4632082,-99.7918911,
04/01/2017,0,Kellogg St Clarksville,36.5385378,-87.3512841,
05/01/2017,0,6th St and N Greenwood St Pueblo,-20.1030425,57.6207203,
05/01/2017,0,900 block of W 86th Ave Anchorage,61.1427531,-149.8980636,
05/01/2017,0,Bishop Circle Fairbanks,64.8441529,-147.8449839,
05/01/2017,0,4929 N Peoria Ave Tulsa,36.2253893,-95.9765214,
05/01/2017,0,300 block of W King St Lancaster,40.0371493,-76.3127342,
05/01/2017,0,1900 block of W. Willow Street Long Beach,33.8041622,-118.2200564,
05/01/2017,1,3619 Folklore Trail Dallas,32.698852,-96.8433263,
05/01/2017,0,18000 block of Vista Dr Jamestown,37.9626484,-120.3997586,
05/01/2017,0,55750 Ash Rd Osceola,41.6847818,-86.0618742,
05/01/2017,0,Tarbell Ave Lexington,42.4227314,-71.2007671,
05/01/2017,0,2760 Zedacker Ave Youngstown,-20.1030425,57.6207203,
05/01/2017,0,700 block of North 14th St Springfield,39.8083941,-89.6383216,
05/01/2017,1,339 32nd Avenue Columbus,32.4426791,-84.9496996,
05/01/2017,0,500 block of Hoffman Ave Trenton,40.2374183,-74.7800484,
05/01/2017,0,500 block of Bunker Hill Ashtabula,-20.1030425,57.6207203,
05/01/2017,1,8600 block of Dinard Pl Bakersfield,35.3322935,-119.0995868,
05/01/2017,0,Camino de la Serna Taos,36.3854075,-105.5796542,
05/01/2017,0,Mainmast Court Henrico,37.631378,-77.5544267,
05/01/2017,0,507 Nebraska St Houston,-20.1030425,57.6207203,
05/01/2017,0,6427 Casa Del Sol Blvd Laredo,27.5283043,-99.4298095,
05/01/2017,1,28 East Northwood Avenue Columbus,40.0084828,-83.0110073,
05/01/2017,0,East 54th St Savannah,32.0409302,-81.0944226,
05/01/2017,0,Oak Hill Ave and West Avondale Ave Youngstown,-20.1030425,57.6207203,
05/01/2017,1,29th St and Oakdale St Philadelphia,39.9965832,-75.1808672,
05/01/2017,0,944 Chapman Dr Colorado Springs,38.8186947,-104.7561286,
05/01/2017,1,3525 North State Route 48 Lebanon,39.4883888,-84.205224,
05/01/2017,1,Lexington Street and Lawry Avenue Las Vegas,36.1984441,-115.1607455,
05/01/2017,1,Deepwoods Road Sewanee,35.2390273,-85.8919545,
05/01/2017,0,300 block of W King St Lancaster,40.0371493,-76.3127342,
05/01/2017,0,Blanchard Rd and Marshall Rd Drexel Hill,39.9402201,-75.2981078,
05/01/2017,0,Connecticut Avenue Norwalk,41.1020151,-73.4391675,
05/01/2017,0,1700 block of South General McMullen San Antonio,29.4005757,-98.5597519,
05/01/2017,0,41474 US-41 Wadsworth,42.4643382,-87.9492247,
05/01/2017,0,Androvette St and Arthur Kill Rd Staten Island,40.5348005,-74.2380848,
05/01/2017,2,2003 Story Road San Jose,37.3444021,-121.8405688,
05/01/2017,0,6105 Jefferson Ave Newport News,37.0213625,-76.4485102,
05/01/2017,0,800 block of West St Red Bluff,-20.1030425,57.6207203,
05/01/2017,0,48th Pl and Rhode Island St Gary,41.5302648,-87.3275074,
05/01/2017,0,Henry Berry Rd Rowland,34.6281244,-79.2160239,
05/01/2017,0,6800 block of S Lowe Ave Chicago,41.7705783,-87.6427693,
05/01/2017,0,900 block of N Braddock St Winchester,39.2004292,-78.1602574,
05/01/2017,0,6800 block of 1st Avenue South Birmingham,33.550193,-86.738454,
05/01/2017,0,5400 block of E 21st St Wichita,37.7234627,-97.2746788,
05/01/2017,0,Hobson Avenue and Vance Avenue Fort Wayne,-20.1030425,57.6207203,
05/01/2017,1,100 block of North Juanita Avenue Oxnard,34.202891,-119.1706816,
05/01/2017,0,800 block of Davis St Akron,41.0959339,-81.4946594,
05/01/2017,0,Grand Blvd Binghamton,42.106959,-75.9427427,
05/01/2017,0,500 block of I St Los Banos,37.0617208,-120.8513253,
05/01/2017,0,900 block of Bouldercrest Dr Atlanta,33.7299006,-84.3370552,
05/01/2017,1,8700 S Kedzie Ave Evergreen Park,41.7345844,-87.7050589,
05/01/2017,0,6700 block of Kiska Avenue Birmingham,33.524042,-86.9487297,
05/01/2017,0,Springfield Road Beaufort (Ladys Island),32.4797457,-80.6385841,
05/01/2017,0,63 Nury Trace Newnan,33.3913544,-84.7980081,
05/01/2017,1,800 block of East 46th Street Chicago,41.8113416,-87.6087951,
05/01/2017,0,3300 block of W Houston St San Antonio,29.4295884,-98.5351414,
05/01/2017,0,Charleston Street Aiken,33.5506327,-81.7056924,
05/01/2017,0,Phillips St Cambridge,38.562496,-76.0858977,
05/01/2017,0,13067 Black Gold Dr Odessa,31.7981667,-102.5152312,
05/01/2017,0,300 block of North 18th St Decatur,39.8442487,-88.9347828,
05/01/2017,0,355 Watson Lane Paris,-20.1030425,57.6207203,
05/01/2017,0,500 block of W North St Carlisle,40.2055227,-77.2026038,
05/01/2017,1,3rd Street Greenville,35.6087982,-77.3585712,
05/01/2017,0,1210 GA-29 Vidalia,32.2373385,-82.4835764,
05/01/2017,0,1300 block of W Pawnee Wichita,37.6518148,-97.3571772,
05/01/2017,0,4500 block of Macher Way Las Vegas,36.1391641,-115.0780362,
05/01/2017,0,3010 Saint Joseph Road New Albany,38.3465677,-85.8011639,
05/01/2017,0,2300 block of W Sugar Creek Road Charlotte,35.2950261,-80.7988706,
05/01/2017,0,4600 block of Christie Corpus Christi,-20.1030425,57.6207203,
05/01/2017,2,4600 block of Montecito St Tucson,32.2129152,-110.8965995,
05/01/2017,0,San Antonio Rd and Foster Rd Norwalk,-20.1030425,57.6207203,
05/01/2017,1,201 Neel St Bluefield,37.2577384,-81.2682279,
05/01/2017,1,439 13th St West Palm Beach,26.7256756,-80.0568422,
05/01/2017,0,Broadway and E 26th St Paterson,-20.1030425,57.6207203,
05/01/2017,0,Big Bear Ln Palm Coast,29.5854893,-81.2440271,
05/01/2017,0,5400 block of E 21st St Wichita,37.7234627,-97.2746788,
05/01/2017,1,Myrtlewood Cir Jacksonville,34.7687905,-77.3847819,
05/01/2017,2,Swallowfork Ave Callahan,30.5386753,-81.8442952,
05/01/2017,1,SW 200th St and 114th Ave Miami,25.5809572,-80.3788624,
05/01/2017,0,Webster St Washington,38.9439944,-77.0287765,
05/01/2017,0,N Hillside St and E 1st St N Wichita,37.6882448,-97.3011889,
05/01/2017,0,2300 block of Charles Street Rockford,42.261172,-89.0621836,
05/01/2017,1,717 SW 17th Ave Miami,25.7662411,-80.2245884,
05/01/2017,0,5900 SW 61st St Topeka,38.9573727,-95.7619608,
05/01/2017,0,2107 US 52 Rochester,44.045753,-92.4924337,
05/01/2017,0,11445 Anderson Lakes Pkwy Eden Prairie,44.8427718,-93.423397,
05/01/2017,0,Prince Street Staten Island,40.6180243,-74.0848217,
05/01/2017,0,36205 US 27 Haines City,28.1266579,-81.6380941,
05/01/2017,0,Palisades Interstate Parkway Englewood Cliffs,40.8816408,-73.9500128,
05/01/2017,0,700 block of Harrison St Shreveport,32.433374,-93.771671,
05/01/2017,1,6100 block of Hillandale Dr Lithonia,33.706075,-84.1448227,
05/01/2017,0,1400 block of Missouri Ave Casper,42.8370554,-106.2950703,
05/01/2017,0,300 block of Fort Worth Avenue Norfolk,36.9175028,-76.2675738,
05/01/2017,0,148 Bernon St Woonsocket,42.000888,-71.5156505,
05/01/2017,0,I 57 S Chicago,41.6829538,-87.6644899,
05/01/2017,0,32nd St and Greenwood Ave West Palm Beach,26.743024,-80.0619747,
05/01/2017,0,3100 block of Lancaster St Shreveport,32.4554495,-93.7898115,
05/01/2017,0,66th and Outlook Oakland,37.7747179,-122.1768808,
05/01/2017,1,117 Greenbriar St Belle Rose,29.9987521,-91.0471,
05/01/2017,0,600 block of Slade Avenue Elgin,42.0531764,-88.2698711,
05/01/2017,1,976 Marcus Drive Newport News,37.0972789,-76.4644485,
05/01/2017,0,Water Mill Ct Charlotte,35.2505645,-80.7452165,
05/01/2017,1,N Dorgenois St and Feliciana St New Orleans,29.982228,-90.0428967,
05/01/2017,0,52nd Street and Northwest Dr Omaha,41.296555,-95.9972417,
05/01/2017,0,3100 block of South Normal Street Chicago,41.8381192,-87.6411525,
05/01/2017,1,3200 block of North George Bush Freeway Garland,-20.1030425,57.6207203,
05/01/2017,0,Belgrade St Manchester,42.9793314,-71.4295733,
05/01/2017,0,500 block of East Parkland Avenue Evansville,38.0030487,-87.5595613,
05/01/2017,0,1100 block of Jones Las Vegas,36.1827077,-115.2257246,
05/01/2017,0,Greter Street and Antioch Road Macon,32.8004009,-83.6449305,
05/01/2017,0,3440 Briley Park Blvd N Nashville,36.2465799,-86.7853541,
05/01/2017,0,1600 block of Barton Avenue Memphis,-20.1030425,57.6207203,
05/01/2017,0,Hideaway Street Valdosta,30.8392887,-83.3002405,
05/01/2017,0,800 Block of Robert Street New Orleans,29.9195492,-90.1115709,
05/01/2017,0,Richard Rd Stoughton,42.1309719,-71.0923185,
05/01/2017,1,711 South Lincoln Avenue Clearwater,27.958088,-82.7870977,
05/01/2017,0,3900 block of E County Road 800 N Rolling Prairie,-20.1030425,57.6207203,
05/01/2017,0,2000 block of South Indiana Chicago,41.8554983,-87.6245491,
05/01/2017,0,116 N. Hoskins St High Point,35.9664256,-79.9889672,
05/01/2017,0,West Street and Walter Simmons Court Savannah,-20.1030425,57.6207203,
05/01/2017,0,700 block of Hawley St Kalamazoo,42.2975258,-85.6009414,
05/01/2017,0,777 Glades Rd Boca Raton,26.373753,-80.1041348,
05/01/2017,0,116 E 15th St North Little Rock,34.7344202,-92.2746459,
05/01/2017,0,500 Block of Parkside Reserve St Wellington,41.1563212,-82.225117,
05/01/2017,1,15130 Gratiot Ave Detroit,42.4454355,-82.9726447,
05/01/2017,1,130 E 45th St Shawnee,35.3783227,-96.9246855,
05/01/2017,0,County Rd 325 N Lagrange,-20.1030425,57.6207203,
05/01/2017,0,Charles St Providence,41.8474982,-71.4217277,
05/01/2017,0,N Front St and Washburn St New Bedford,41.6536053,-70.9270363,
05/01/2017,0,1100 Block of Nelson St Greenville,33.410602,-91.0497454,
06/01/2017,2,100 block of W Claremont St Pasadena,34.1664103,-118.1550845,
06/01/2017,0,1245 N Hollywood St Memphis,35.1701415,-89.9781753,
06/01/2017,0,500 block of Capitol Ave San Francisco,37.7149279,-122.4612561,
06/01/2017,0,Utica Ave S Saint Louis Park,44.9677493,-93.3475426,
06/01/2017,0,1000 block of 30th St Newport News,36.9884819,-76.4155869,
06/01/2017,0,1400 block of Tappan Circle Colorado Springs,38.8521382,-104.7532708,
06/01/2017,0,500 Rivers Edge Dr Milford,39.1633433,-84.2727002,
06/01/2017,1,220 Vann Dr Jackson,35.6704345,-88.8376794,
06/01/2017,1,4800 block of S Texas Ave Orlando,28.4943215,-81.4114487,
06/01/2017,0,SW Western Ave and SW 14th St Topeka,39.04129,-95.6898607,
06/01/2017,0,Lowell St Rochester,43.2862496,-70.96289,
06/01/2017,0,1200 Harrison Ave Panama City,30.1705931,-85.6610997,
06/01/2017,0,420 W Stadium Ave Wake Forest,35.98479,-78.5174975,
06/01/2017,0,3800 block of West Adams Street Chicago,41.8780357,-87.7229231,
06/01/2017,0,Capri Drive Knoxville,35.9986942,-84.0004725,
06/01/2017,1,Abway Street Mount Vernon,37.3281391,-84.382686,
06/01/2017,0,West Drexel Road and South 12th Avenue Tucson,32.1577768,-110.9797119,
06/01/2017,0,502 Market St Kingston,-20.1030425,57.6207203,
06/01/2017,0,2113 W Fairbanks Ave Winter Park,28.5933696,-81.3802587,
06/01/2017,1,Rockpile Rd Arvin,35.2530189,-118.7907333,
06/01/2017,0,River Rd and US 41 Venice,27.0418127,-82.3024636,
06/01/2017,1,9200 block of Okla Dr Fairfax,38.8421535,-77.2637477,
06/01/2017,1,3600 block of Creekside Court Winthrop Harbor,42.471379,-87.8498357,
06/01/2017,0,304 E Park Ave Port Angeles,48.1007549,-123.4405215,
06/01/2017,0,I 15 San Bernardino (county),35.0145722,-116.5230035,
06/01/2017,0,I 290 and Biesterfield Road Elk Grove Village,-20.1030425,57.6207203,
06/01/2017,0,322 Griffin View Dr Lady Lake,28.907823,-81.9155328,
06/01/2017,1,300 block of Franklin St Hemet,33.7512182,-116.9684361,
06/01/2017,0,3200 block of Utah Ave Louisville,38.2086355,-85.783145,
06/01/2017,0,2000 block of Centre Avenue Pittsburgh,40.4435587,-79.9821728,
06/01/2017,0,3900 W. Washington Ave Las Vegas,36.182265,-115.1987509,
06/01/2017,0,75 Spring St Boston,42.2787501,-71.1655141,
06/01/2017,0,4000 block of CR36 Chelsea,-20.1030425,57.6207203,
06/01/2017,0,3501 Townsend Blvd Jacksonville,30.36386,-81.5786997,
06/01/2017,0,2600 block of W. Wells St Milwaukee,43.0402629,-87.9484858,
06/01/2017,0,2800 block of Venus St Jacksonville,30.3548395,-81.6688335,
06/01/2017,0,W State St Jacksonville,30.3343136,-81.664372,
06/01/2017,0,Aurora Ave and Alicia Ave San Antonio,29.4438124,-98.5817937,
06/01/2017,0,8101 N Torrey Pines Dr Las Vegas,36.3070313,-115.2364486,
06/01/2017,0,678 Mall Circle Dr Monroeville,40.4299594,-79.7928551,
06/01/2017,1,175 Snider Kines Rd. Linwood,35.7675423,-80.3457994,
06/01/2017,1,2012 Boston Road Bronx,40.8407157,-73.8816783,
06/01/2017,0,7200 block of Burlingame Blvd Shreveport,32.4396632,-93.7751366,
06/01/2017,0,3351 S Ferdon Blvd Crestview,30.7269394,-86.5670636,
06/01/2017,0,N. 72nd St. and W. Capitol Dr Milwaukee,43.0754285,-88.0045049,
06/01/2017,0,500 block of N Stevenson St Olathe,38.8872457,-94.817038,
06/01/2017,0,Barbanna Ln and E Westbrook Rd Dayton,39.830404,-84.2572747,
06/01/2017,1,1139 Preble Dr Eaton,39.7609025,-84.6467495,
06/01/2017,0,705 Pineville Ave Lakeland,-20.1030425,57.6207203,
06/01/2017,0,1000 Highland Colony Pkwy Ridgeland,32.4360655,-90.1494228,
06/01/2017,0,2100 block of Jennings Ave Santa Rosa,38.4496349,-122.7535286,
06/01/2017,1,100 block of E 9 Mile Rd Pensacola,30.5337229,-87.2712109,
06/01/2017,0,Fenno St Revere,42.4077373,-71.026734,
